platform,social_id,username,fullname,avatar_url,is_verified,subscribers_count,engagement_avg,authentic_engagement,audience_geo_country_1_code,audience_geo_country_1_prc,blogger_thematics,video_views_avg,likes_avg,comments_avg,shares_avg,description,tier,hs_value,aqs,additional_countries
YouTube,UCOOCeqi5txwviDZ4M5W9QSg,NandoMouraOficial,Nando Moura,https://yt3.googleusercontent.com/s3BOuHGgVyg-vWROZvPWEkKzuBYUu0njpxaqc7aHjUFCWvZSGlhSnfQT0CT5gOxCvUwGPZfp=s900-c-k-c0x00ffffff-no-rj,False,3414875,32549.0,,br,95.62,['Animation'],218359.0,31587,962,,,,,,"[{'country': 'br', 'prc': 95.62}, {'country': 'us', 'prc': 1.71}, {'country': 'jp', 'prc': 0.62}, {'country': 'pt', 'prc': 0.55}, {'country': 'gb', 'prc': 0.41}]"
YouTube,UC_l6dh0591UQlh7Mo3xCaig,NandoPinheiro,Nando Pinheiro,https://yt3.googleusercontent.com/i95Wt-M_X2LKA6BqmSvMmK5V-CQNyeNXPQK42P8ZYOuPmV1SNNKAoa7g1oAGNVCxSPB2w7Ht9A=s900-c-k-c0x00ffffff-no-rj,False,2235023,456.0,,br,93.29,"['Science & Technology', 'Education']",4321.0,437,19,,,,,,"[{'country': 'br', 'prc': 93.29}, {'country': 'ao', 'prc': 1.48}, {'country': 'pt', 'prc': 1.37}, {'country': 'za', 'prc': 1.02}, {'country': 'us', 'prc': 0.8}]"
YouTube,UCtSZ2y5Ey8G6tENraiW0Pig,NanduAndrade,Nandu Andrade,https://yt3.googleusercontent.com/vC9qIsDfbotZiYQUGBjiY6tH9JxkPtRTysfvTuK1VvLT6AXC2461gD4LpQz08-N481z1hxluuw=s900-c-k-c0x00ffffff-no-rj,False,3341009,1406.0,,br,94.3,['Food & Drinks'],12956.0,1352,54,,,,,,"[{'country': 'br', 'prc': 94.3}, {'country': 'us', 'prc': 0.78}, {'country': 'it', 'prc': 0.78}, {'country': 'de', 'prc': 0.26}, {'country': 'py', 'prc': 0.26}]"
YouTube,UCtjGoeeemrRzYxUAGSXQb7g,NaoAdivinho,Não Adivinho ,https://yt3.googleusercontent.com/ZNEcSyMVDasUo5fsKvM0rVboKcoD0-26NFZKW5YIlbGC7k_zMo7nuUPMrPM0-VtOPS-mmZWuGXU=s900-c-k-c0x00ffffff-no-rj,False,3104384,6522.0,,br,96.26,['Daily vlogs'],56936.0,6160,362,,,,,,"[{'country': 'br', 'prc': 96.26}, {'country': 'us', 'prc': 1.31}, {'country': 'pt', 'prc': 0.75}, {'country': 'jp', 'prc': 0.33}, {'country': 'it', 'prc': 0.19}]"
YouTube,UCWLhN89W2maiH3VFHPYgtRw,Natanmends,TOP,https://yt3.googleusercontent.com/PkEAluRhBu6J9dAzPETCnQl_tpWdR0eTdXjByCRm5E-zp9g-vSWz8mP__Gy1dkl0a6yc5OuR=s900-c-k-c0x00ffffff-no-rj,False,4295153,1710.0,,br,95.47,,41988.0,1629,81,,,,,,"[{'country': 'br', 'prc': 95.47}, {'country': 'pt', 'prc': 1.37}, {'country': 'us', 'prc': 0.95}, {'country': 'jp', 'prc': 0.53}, {'country': 'mz', 'prc': 0.32}]"
YouTube,UCjaxmdb_gTWbz9XF5rzvgGg,NatanporAi,Natan por Aí,https://yt3.googleusercontent.com/VwL1Ca1-GfyqMftZ5PUjNJC0bMDK5u8Sy-J8xnCrMnK7iJcjE_S_knaCbybSiUaJ7V9XI-Hg=s900-c-k-c0x00ffffff-no-rj,False,20908522,20736.0,,br,93.02,,963401.0,20405,331,,,,,,"[{'country': 'br', 'prc': 93.02}, {'country': 'pt', 'prc': 3.42}, {'country': 'us', 'prc': 0.68}, {'country': 'ar', 'prc': 0.41}, {'country': 'jp', 'prc': 0.41}]"
YouTube,UCerAl10C37xW7-cLjtXLM4g,NatashaPanda,Natasha Panda,https://yt3.googleusercontent.com/iPqALsUnNh4ZWDWmqsV_3loEijWiqIF4I7qQDZiwcqjeOPZV7K_7XzgOuoGgb8j6m0cUozKz=s900-c-k-c0x00ffffff-no-rj,False,2295144,3889.0,,br,94.9,"['Movies', 'Animation']",63256.0,3565,324,,,,,,"[{'country': 'br', 'prc': 94.9}, {'country': 'pt', 'prc': 2.24}, {'country': 'us', 'prc': 0.71}, {'country': 'sa', 'prc': 0.2}, {'country': 'ar', 'prc': 0.2}]"
YouTube,UCfM70zEHDJ1yUe0HtnoCvdA,Natiruts,Natiruts,https://yt3.googleusercontent.com/QtEL7r_-RFqXPRkCujFzB6Sj2VoZNsI0qn1wRqgFbNqVNL-C5LCK22z08JkpUlc_pX37_HYj=s900-c-k-c0x00ffffff-no-rj,False,2274710,126.0,,br,84.87,['Music & Dance'],1037.0,122,4,,,,,,"[{'country': 'br', 'prc': 84.87}, {'country': 'ar', 'prc': 2.54}, {'country': 'pt', 'prc': 2.14}, {'country': 'pe', 'prc': 1.61}, {'country': 'us', 'prc': 1.34}]"
YouTube,UCUlKVHw25ly9afHwxy4WSRw,nautamc,Nauta,https://yt3.googleusercontent.com/o-9emxxFkFxmL3fHTTpM-eGUA7B5VlBTC-ZxuCguzNOgK0WtEtk-7CQU2nHralmK0zfjELfyTA=s900-c-k-c0x00ffffff-no-rj,False,5630396,96756.0,,br,96.13,['Animation'],588661.0,96250,506,,,,,,"[{'country': 'br', 'prc': 96.13}, {'country': 'pt', 'prc': 1.49}, {'country': 'us', 'prc': 1.19}, {'country': 'za', 'prc': 0.3}, {'country': 'ar', 'prc': 0.3}]"
YouTube,UCNrthyyJVjrJUpePrl6lW_g,Neagle,Neagle,https://yt3.googleusercontent.com/20JdLi3dFDmWUl3ga_y0U4jp_tamqfWD7SLxSl8jAbGrpRkENtZxr1OTDoDyE_bk_P_rd_Ui5Q=s900-c-k-c0x00ffffff-no-rj,False,12951584,173804.0,,br,94.42,,3288085.5,173505,299,,,,,,"[{'country': 'br', 'prc': 94.42}, {'country': 'pt', 'prc': 2.63}, {'country': 'us', 'prc': 1.64}, {'country': 'af', 'prc': 0.2}, {'country': 'ca', 'prc': 0.13}]"
YouTube,UClu474HMt895mVxZdlIHXEA,nerdologia,Nerdologia,https://yt3.googleusercontent.com/ytc/AIdro_mjRgpfM0B-R5Jc2nws9MXokDNcM0_1Mr8AG4Fol5bhq9g=s900-c-k-c0x00ffffff-no-rj,False,3374867,8817.0,,br,96.07,['Science & Technology'],67396.5,8625,192,,,,,,"[{'country': 'br', 'prc': 96.07}, {'country': 'us', 'prc': 1.1}, {'country': 'pt', 'prc': 0.55}, {'country': 'de', 'prc': 0.47}, {'country': 'jp', 'prc': 0.24}]"
YouTube,UCbTAwyq6nWOLnFag-PR0XVw,NerdsdeNegocios,Nerds de Negócios,https://yt3.googleusercontent.com/ytc/AIdro_kbX0QEyFlif0R1HC58Mlw3jM00lu0-FF3lSDtW8JdauKw=s900-c-k-c0x00ffffff-no-rj,False,3570451,2573.0,,br,95.87,['News & Politics'],22331.0,2454,119,,,,,,"[{'country': 'br', 'prc': 95.87}, {'country': 'us', 'prc': 1.39}, {'country': 'pt', 'prc': 1.25}, {'country': 'jp', 'prc': 0.19}, {'country': 'es', 'prc': 0.16}]"
YouTube,UCn_brbCS3S2NJP5NueYAvyg,nerdshow,Nerd Show,https://yt3.googleusercontent.com/ytc/AIdro_kpy7V9bcc_ynXaAVa2YppY9a8bmL3qNT5aKF_y4Lr5ePk=s900-c-k-c0x00ffffff-no-rj,False,2365137,9486.0,,br,96.62,,74658.0,9148,338,,,,,,"[{'country': 'br', 'prc': 96.62}, {'country': 'us', 'prc': 1.08}, {'country': 'pt', 'prc': 0.54}, {'country': 'fr', 'prc': 0.23}, {'country': 'jp', 'prc': 0.23}]"
YouTube,UCc1l5mTmAv2GC_PXrBpqyKQ,NetflixBrasil,Netflix Brasil,https://yt3.googleusercontent.com/r4m9_f2nH87wTf1yoBFvwRe5pjE_lJIaKCZUkdgOq8MokC5dnpM6WbcJ4i5RQlBuBcsoRJB0cA=s900-c-k-c0x00ffffff-no-rj,False,11951429,1905.0,,br,96.1,,32672.5,1849,56,,,,,,"[{'country': 'br', 'prc': 96.1}, {'country': 'us', 'prc': 1.47}, {'country': 'pt', 'prc': 0.37}, {'country': 'tr', 'prc': 0.22}, {'country': 'za', 'prc': 0.15}]"
YouTube,UCZGKD_HFC4H1WuPf0ZmWgOg,NeuroVox,NeuroVox,https://yt3.googleusercontent.com/ytc/AIdro_n5-cSKPQLi9TL2reLOIXU5CHx2arcrqm4921e3OlLPeQ=s900-c-k-c0x00ffffff-no-rj,False,3161109,13981.0,,br,95.73,['Education'],102293.0,13356,625,,,,,,"[{'country': 'br', 'prc': 95.73}, {'country': 'us', 'prc': 1.3}, {'country': 'pt', 'prc': 0.65}, {'country': 'de', 'prc': 0.39}, {'country': 'ar', 'prc': 0.26}]"
YouTube,UCi2n36NLjO69rVgL-DEciEw,NickGallavan,Nick Gállavan,https://yt3.googleusercontent.com/C5wgi2YCEgKDoSJ-8-iCmf9miWzzzfEPjD6osN80IKpLrGDFkj01gDyibDi0qkwfH5jm8bUJmg=s900-c-k-c0x00ffffff-no-rj,False,2700434,201.0,,br,92.69,"['Movies', 'Humor']",100387.0,0,201,,,,,,"[{'country': 'br', 'prc': 92.69}, {'country': 'us', 'prc': 2.31}, {'country': 'pt', 'prc': 1.92}, {'country': 'es', 'prc': 0.38}, {'country': 'in', 'prc': 0.38}]"
YouTube,UCUfoZwtE_cT4rcWpPGPt0YA,NicolasGermano,Nicolas Germano,https://yt3.googleusercontent.com/ui8C27b32ob_p2L9tBD8y3S99CmMUzeBdD_QVthvAcEfrxOVbwC0lIAvIuaVvqJ4pvDQTXF-=s900-c-k-c0x00ffffff-no-rj,False,2314856,394.0,,br,96.28,"['Music & Dance', 'Animation']",9467.5,386,8,,,,,,"[{'country': 'br', 'prc': 96.28}, {'country': 'ao', 'prc': 0.7}, {'country': 'pr', 'prc': 0.47}, {'country': 'gb', 'prc': 0.47}, {'country': 'cl', 'prc': 0.23}]"
YouTube,UCW6_V5qKt6XYv-lST3xZ0nQ,NicolasGomes,Nicolas Gomes,https://yt3.googleusercontent.com/JOerVnkuc5oXrWOoLVYnr9sv2fpuDi571rHsjdU-gikzD09GH4wswszve7GCDoILkgZLI7x_Xw=s900-c-k-c0x00ffffff-no-rj,False,6814865,831.0,,br,95.14,"['Movies', 'Animation']",17330.0,819,12,,,,,,"[{'country': 'br', 'prc': 95.14}, {'country': 'pt', 'prc': 2.26}, {'country': 'us', 'prc': 0.52}, {'country': 'jp', 'prc': 0.35}, {'country': 'ar', 'prc': 0.17}]"
YouTube,UCH27Wi4vlk2inrM8PLz02AQ,NicoleMaffi,Nicole Maffi,https://yt3.googleusercontent.com/2iCEl8UjBYxjmK4Rf1QC6T8avRZlgYg7_wxdK277wOdB-baRfuYS4HOozgNPJPn9oMqq7TLu=s900-c-k-c0x00ffffff-no-rj,False,2830953,3592.0,,br,92.15,['Video games'],71721.0,3421,171,,,,,,"[{'country': 'br', 'prc': 92.15}, {'country': 'pt', 'prc': 3.2}, {'country': 'us', 'prc': 1.16}, {'country': 'dz', 'prc': 0.58}, {'country': 'af', 'prc': 0.29}]"
YouTube,UCsuHTmaYOim2oHxjyEf4nAg,NightExtreme1,NightExtreme,https://yt3.googleusercontent.com/OkLFige7ET4qswkVU8jpMhRkRwR8CHmK3Ue_MA7i-0hhts-8DBhKQ0S2ShaE5iGmaJgRa4gOVw=s900-c-k-c0x00ffffff-no-rj,False,2644700,3422.0,,br,93.15,"['Animation', 'Video games']",84118.0,3184,238,,,,,,"[{'country': 'br', 'prc': 93.15}, {'country': 'pt', 'prc': 2.2}, {'country': 'us', 'prc': 1.71}, {'country': 'pl', 'prc': 0.49}, {'country': 'by', 'prc': 0.24}]"
YouTube,UCAkZ7bimIU9m7wT6Th0FcEw,niinasecrets,NiinaSecrets,https://yt3.googleusercontent.com/ytc/AIdro_nHpqT9JcH2-bkV36pIOFQ0xyqK8Z4KxUCGJycsusQJzqs=s900-c-k-c0x00ffffff-no-rj,False,3954892,1845.0,,br,94.94,,17140.0,1816,29,,,,,,"[{'country': 'br', 'prc': 94.94}, {'country': 'pt', 'prc': 1.53}, {'country': 'us', 'prc': 1}, {'country': 'gb', 'prc': 0.46}, {'country': 'it', 'prc': 0.23}]"
YouTube,UCc5gPU-GOoiXnOgaliQjiYA,NilsonIzaiasPapinhoOficial,Nilson Izaias Papinho Oficial,https://yt3.googleusercontent.com/ytc/AIdro_kELa4vBpKckPTSwTraaiGPA369fboKApbnWEVYG1HGG0g=s900-c-k-c0x00ffffff-no-rj,False,5431248,627.0,,br,93.87,"['Music & Dance', 'Humor']",2032.0,543,84,,,,,,"[{'country': 'br', 'prc': 93.87}, {'country': 'pt', 'prc': 1.46}, {'country': 'us', 'prc': 0.95}, {'country': 'ca', 'prc': 0.44}, {'country': 'jp', 'prc': 0.29}]"
YouTube,UCFk6v5VFTO8vUUK8og2eotg,ninabaiocchi,Nina Baiocchi,https://yt3.googleusercontent.com/IHChn-HWhhPx58q-lZr-RgupBIm9jay5aRvBWeN_122S64SzuAwhU6TtaTSIyaw2H9eKy8a8=s900-c-k-c0x00ffffff-no-rj,False,5201660,25959.0,,br,91.49,['Beauty'],201707.5,25743,216,,,,,,"[{'country': 'br', 'prc': 91.49}, {'country': 'pt', 'prc': 4.83}, {'country': 'us', 'prc': 0.92}, {'country': 'ca', 'prc': 0.46}, {'country': 'fr', 'prc': 0.46}]"
YouTube,UC8d2zEs8IxNv-9SJoy5mLmA,NinjaFlow,NINJA FLOW,https://yt3.googleusercontent.com/QTRUvgEBtIkGco2oK2x2DaIti06ifhUa7pEAuWvXh9cPJNZ01F_VZnnajH7SiHZcb9BPzB47REg=s900-c-k-c0x00ffffff-no-rj,False,2720947,2747.0,,br,95.6,"['Video games', 'Toys']",38026.0,2703,44,,,,,,"[{'country': 'br', 'prc': 95.6}, {'country': 'pt', 'prc': 1.97}, {'country': 'us', 'prc': 0.68}, {'country': 'de', 'prc': 0.23}, {'country': 'it', 'prc': 0.23}]"
YouTube,UCgNqv0hIsYN4dZ8aq6vpRow,NissanNi,Nissan Ni,https://yt3.googleusercontent.com/mdAr7gYSdDGPiN0kn8sZSW8ekMIK6INIpJdA_7c52rtTMf0x0WQqkkkvanaZa0uTUT0lqgYW=s900-c-k-c0x00ffffff-no-rj,False,2114875,3385.0,,br,96.41,,27245.0,3321,64,,,,,,"[{'country': 'br', 'prc': 96.41}, {'country': 'pt', 'prc': 1.7}, {'country': 'us', 'prc': 1.32}, {'country': 'fr', 'prc': 0.19}, {'country': 'ru', 'prc': 0.19}]"
YouTube,UCtfmAa6885bqcOoCZVVZXrA,NobrezaGamesOficial,Nobreza Games,https://yt3.googleusercontent.com/ytc/AIdro_kaEHDXxOmIykUPtLND0tMr_HKpSAZbcNXsohjsVH9VUn0=s900-c-k-c0x00ffffff-no-rj,False,3334896,2184.0,,br,96.61,"['Movies', 'Video games']",20226.0,2120,64,,,,,,"[{'country': 'br', 'prc': 96.61}, {'country': 'pt', 'prc': 1.18}, {'country': 'us', 'prc': 0.87}, {'country': 'ca', 'prc': 0.15}, {'country': 'ru', 'prc': 0.1}]"
YouTube,UCqWmLengIKFXRjuL1YyXNSg,NobruTV,NOBRU,https://yt3.googleusercontent.com/QGfSLn5uA7rkFRSs_5wkDWWeb7q5xL8AR-Ghsnez80EFo0hedIy7QhpmvyKrAQzbIZUcD3WjaA=s900-c-k-c0x00ffffff-no-rj,False,15403518,26546.0,,br,91.08,"['Movies', 'Animation']",305429.0,26377,169,,,,,,"[{'country': 'br', 'prc': 91.08}, {'country': 'in', 'prc': 3.34}, {'country': 'us', 'prc': 0.67}, {'country': 'pt', 'prc': 0.58}, {'country': 'ma', 'prc': 0.5}]"
YouTube,UC_GPxaepRgIMY1CY5Cqoc5w,noisepobre77,Nois é Pobre,https://yt3.googleusercontent.com/ytc/AIdro_kDJRp2vTTu55MYOXheX-NiZJKiRecoBIFtNnqYitrPJA=s900-c-k-c0x00ffffff-no-rj,False,2250457,755.0,,br,96.41,"['Movies', 'Animation']",164899.0,742,13,,,,,,"[{'country': 'br', 'prc': 96.41}, {'country': 'pt', 'prc': 1.96}, {'country': 'ca', 'prc': 0.16}, {'country': 'co', 'prc': 0.16}, {'country': 'th', 'prc': 0.16}]"
YouTube,UCVIt_R-fX8ThP9KWtuReszQ,NoisFaria,Nois Faria,https://yt3.googleusercontent.com/ytc/AIdro_kQT2HUlYwIQavx2K6DVsapiiK_aDo907mRVZ8EW6cszsQ=s900-c-k-c0x00ffffff-no-rj,False,2225026,788.0,,br,97.05,"['Movies', 'Humor']",14227.5,781,7,,,,,,"[{'country': 'br', 'prc': 97.05}, {'country': 'pt', 'prc': 0.69}, {'country': 'de', 'prc': 0.35}, {'country': 'af', 'prc': 0.35}, {'country': 'zw', 'prc': 0.17}]"
YouTube,UCFBzTm13T9xls5nSc8ik5Ag,NoMatinho,No Matinho,https://yt3.googleusercontent.com/URm_Er1a2LmwJ-2q68WUUcSvlp2pZ6VN-FeQt5333k_tx8_E88dO5LRy9rbYO_HX-5zhYFFxBg=s900-c-k-c0x00ffffff-no-rj,False,6865085,2546.0,,br,92.09,"['Music & Dance', 'Animation']",40148.5,2527,19,,,,,,"[{'country': 'br', 'prc': 92.09}, {'country': 'pt', 'prc': 3.26}, {'country': 'us', 'prc': 1.4}, {'country': 'ar', 'prc': 0.47}, {'country': 'dz', 'prc': 0.47}]"
YouTube,UC0bD_BYzLStrI_xG7rwMMBw,NosdaQuestao,Nós da Questão,https://yt3.googleusercontent.com/N12lSFNex2uxZ0_KU5Cfv9MDxufU31IOlMsBnW-T-R0NxLUjpKsVCTaEOS9Z4YZcXsAcd_w_rx8=s900-c-k-c0x00ffffff-no-rj,False,2161618,8940.0,,br,95.11,['Animation'],39745.0,8567,373,,,,,,"[{'country': 'br', 'prc': 95.11}, {'country': 'pt', 'prc': 1.63}, {'country': 'us', 'prc': 0.91}, {'country': 'no', 'prc': 0.36}, {'country': 'it', 'prc': 0.36}]"
YouTube,UColnnUYyz7CWjhzpF1kASnw,nowunited,NOW UNITED,https://yt3.googleusercontent.com/UZLsqCW9bOkjoZQOPI7aN-E_rC4qbN9txLQzDIn3yYSQzG7AmNhW2sJlIHJ_GuMVAZWDs4iPhOI=s900-c-k-c0x00ffffff-no-rj,False,7984771,800.0,,br,68.09,['Music & Dance'],8269.0,765,35,,,,,,"[{'country': 'br', 'prc': 68.09}, {'country': 'in', 'prc': 7.57}, {'country': 'ph', 'prc': 6.25}, {'country': 'us', 'prc': 4.61}, {'country': 'pt', 'prc': 2.8}]"
YouTube,UCJCIbrvEJyRJnHGvh7z0-bQ,NutricionistaPatriciaLeite,Nutricionista Patricia Leite,https://yt3.googleusercontent.com/ytc/AIdro_koOzMgDkZLqpeequ68Aatw1pavcjcPFPT92127m_32RWw=s900-c-k-c0x00ffffff-no-rj,False,7441157,3013.0,,br,91.17,"['Health & Self Help', 'Food & Drinks']",24441.0,2934,79,,,,,,"[{'country': 'br', 'prc': 91.17}, {'country': 'us', 'prc': 2.52}, {'country': 'pt', 'prc': 1.26}, {'country': 'jp', 'prc': 0.95}, {'country': 'ca', 'prc': 0.63}]"
YouTube,UCEz_gqf2YJonSiF6DIC0JJg,OAltoFalante,O Alto Falante,https://yt3.googleusercontent.com/ytc/AIdro_m2SqqsL6EYzlAw6ymksic8oCn7xsKj8GzI81z4zGn6nJU=s900-c-k-c0x00ffffff-no-rj,False,3610429,762.0,,br,94.17,"['Movies', 'Animation']",21802.0,754,8,,,,,,"[{'country': 'br', 'prc': 94.17}, {'country': 'pt', 'prc': 1.35}, {'country': 'ao', 'prc': 0.45}, {'country': 'by', 'prc': 0.45}, {'country': 'ru', 'prc': 0.45}]"
YouTube,UCUA-pQmmsor1nWCqFRr-zSw,ODocumentarista,Uncle ''Lu',https://yt3.googleusercontent.com/4lS2iuQZDuEFy7EtgPsL0P9XykZtuquay-tkgrgOAZg109iFnJ3zApMjd-EI4cCkMyxz_t3YRAQ=s900-c-k-c0x00ffffff-no-rj,False,2374845,8673.0,,br,95.0,['Science & Technology'],52350.0,7843,830,,,,,,"[{'country': 'br', 'prc': 95}, {'country': 'pt', 'prc': 1.43}, {'country': 'us', 'prc': 0.62}, {'country': 'jp', 'prc': 0.54}, {'country': 'it', 'prc': 0.36}]"
YouTube,UCLJ9MNjT7Xzqa7XRiU8IEBg,ofelipepires,FelipePires,https://yt3.googleusercontent.com/lmxFVmHvc4cuN4irJ1Myc1xJwXn5lS5cxqbcg_0_tR59qIwN1xVSEd9CJagh9sSohd5cOyhEqNg=s900-c-k-c0x00ffffff-no-rj,False,2731005,540.0,,br,97.22,"['Music & Dance', 'Animation']",7367.5,535,5,,,,,,"[{'country': 'br', 'prc': 97.22}, {'country': 'us', 'prc': 0.82}, {'country': 'pt', 'prc': 0.49}, {'country': 'ca', 'prc': 0.33}, {'country': 'za', 'prc': 0.16}]"
YouTube,UCjauLZYkXigtX90q6tC4-iA,oficialdudafernandes,Duda Fernandes,https://yt3.googleusercontent.com/HxSsCBrZx6U8XXDx-GgdgrJ7htxWdHMYDfRI6NaMFx8Eau38ld4OhETEJtDnU-N_iogcLhj21Q=s900-c-k-c0x00ffffff-no-rj,False,2595403,1504.0,,br,97.77,['Beauty'],8647.0,1410,94,,,,,,"[{'country': 'br', 'prc': 97.77}, {'country': 'us', 'prc': 0.59}, {'country': 'pt', 'prc': 0.23}, {'country': 'ca', 'prc': 0.12}, {'country': 'es', 'prc': 0.12}]"
YouTube,UCAI8SmRbXgSpP8Zo3xZbxzQ,OficialHungria,Hungria,https://yt3.googleusercontent.com/FLSXm0cLK7AoOPdJMamSr32rzuXInyhEB_Bk5CTJldEqop8gst33raILIM8wgyzsKWBKkYIc9A=s900-c-k-c0x00ffffff-no-rj,False,13648426,1951.0,,br,98.22,['Music & Dance'],12719.0,1917,34,,,,,,"[{'country': 'br', 'prc': 98.22}, {'country': 'us', 'prc': 0.76}, {'country': 'pt', 'prc': 0.34}, {'country': 'al', 'prc': 0.08}, {'country': 'aw', 'prc': 0.08}]"
YouTube,UCgMuI-QIs-U8kNNjo4NCjRQ,OJeanLuca,O Jean Luca,https://yt3.googleusercontent.com/wK17XImjC00fxdzVloEMieu1iJ27XUuIgcamkHeUlnTh3WcnLuwkZofaVdKWmZufaUtzu9p-=s900-c-k-c0x00ffffff-no-rj,False,3524907,34468.0,,br,92.9,"['Music & Dance', 'Animation']",307893.0,33268,1200,,,,,,"[{'country': 'br', 'prc': 92.9}, {'country': 'pt', 'prc': 2.86}, {'country': 'us', 'prc': 1.38}, {'country': 'ca', 'prc': 0.3}, {'country': 'th', 'prc': 0.3}]"
YouTube,UC_o_CN1UbEuIN4VA-08WRpQ,olenastarodubets,Olena Starodubets,https://yt3.googleusercontent.com/Tl0AwhAhkBPjEwkYJ8t94YfKJlVFAdYC7K2XymKs8DlafECUO4PTHOGjc8Kp0b9H9FiqEkhG=s900-c-k-c0x00ffffff-no-rj,False,2574848,1106.0,,br,83.2,"['Fitness', 'Health & Self Help']",8343.5,1074,32,,,,,,"[{'country': 'br', 'prc': 83.2}, {'country': 'pt', 'prc': 7.24}, {'country': 'us', 'prc': 2.07}, {'country': 'mx', 'prc': 1.29}, {'country': 'gb', 'prc': 1.03}]"
YouTube,UC-avDbSeXrTlHQ1QVzlbaog,OliNatu,Oli Natu,https://yt3.googleusercontent.com/sgxg_P4aNTZ6SD2lJXfwLsJhbFmpnmr1FZbFm2jQh1Y-NygF9k0VbvtNR1K5sN1rUQPMlEiZ3hs=s900-c-k-c0x00ffffff-no-rj,False,9580875,351718.0,,br,95.6,['Daily vlogs'],2746237.0,351153,565,,,,,,"[{'country': 'br', 'prc': 95.6}, {'country': 'pt', 'prc': 2.16}, {'country': 'us', 'prc': 0.88}, {'country': 'ru', 'prc': 0.16}, {'country': 'ua', 'prc': 0.16}]"
YouTube,UCaSAM5kna2KyX-uVLSGr8PQ,omeleteve,omeleteve,https://yt3.googleusercontent.com/Ku5ypwNp3aTHy3F9QVhWZcVoV9UEG4LrwOLMzbZKLNXgyk8qPgfjMbtGjyAAlS6-3W5jQbKB9Q=s900-c-k-c0x00ffffff-no-rj,False,2554903,897.0,,br,96.29,['Movies'],10794.5,868,29,,,,,,"[{'country': 'br', 'prc': 96.29}, {'country': 'us', 'prc': 1}, {'country': 'pt', 'prc': 0.82}, {'country': 'jp', 'prc': 0.27}, {'country': 'es', 'prc': 0.18}]"
YouTube,UCHkLdUqjUct7f4iskfqQzWQ,OnerbYT,Onerb,https://yt3.googleusercontent.com/1Vvn_zr8zaopkT8uKRztFKqMn_KejEM-EDAUZr0dpTzN_PPtFFeJDK8qJJo3eh8BjHgVZlI1bg=s900-c-k-c0x00ffffff-no-rj,False,3145091,10872.0,,br,93.5,,325185.5,10457,415,,,,,,"[{'country': 'br', 'prc': 93.5}, {'country': 'pt', 'prc': 3.3}, {'country': 'us', 'prc': 1.65}, {'country': 'dz', 'prc': 0.21}, {'country': 'gb', 'prc': 0.21}]"
YouTube,UC19aAr6UojQesIVCBsXJGIw,OQueNaoDizerOficial,O Que Não Dizer Oficial,https://yt3.googleusercontent.com/MauuS6XH3B18ojJOhf3cvDVpbVvbie8ioE3doFSW2OKDMzfKag24E1b7m6GmC6PYPlD-SBXJ5w=s900-c-k-c0x00ffffff-no-rj,False,14844234,7858.0,,br,96.31,"['Movies', 'Animation']",57199.0,7781,77,,,,,,"[{'country': 'br', 'prc': 96.31}, {'country': 'us', 'prc': 0.98}, {'country': 'pt', 'prc': 0.49}, {'country': 'af', 'prc': 0.25}, {'country': 'it', 'prc': 0.25}]"
YouTube,UCM9yWY5a1OZu5mJH_Uh0e3Q,oracoesdefe,Orações de Fé,https://yt3.googleusercontent.com/ytc/AIdro_liA3ypBkV8kZtwTUuFjocjEJ0wQau3Qq-bcQqSrsWXFw=s900-c-k-c0x00ffffff-no-rj,False,5135123,12876.0,,br,94.2,['Music & Dance'],31589.5,10276,2600,,,,,,"[{'country': 'br', 'prc': 94.2}, {'country': 'pt', 'prc': 2.17}, {'country': 'fr', 'prc': 0.72}, {'country': 'is', 'prc': 0.72}, {'country': 'it', 'prc': 0.72}]"
YouTube,UCmQojAcMgS-mkTAjGccZqrQ,Os10ocupados,10ocupados,https://yt3.googleusercontent.com/pYOIQiKQjy9m9gtgadENNiTJQS821HrPLyrxhn9n5fO5hY1baQAhLfKZ-BClQcp6T1D1gjKkaQ=s900-c-k-c0x00ffffff-no-rj,False,4720862,779.0,,br,98.27,,10595.0,767,12,,,,,,"[{'country': 'br', 'prc': 98.27}, {'country': 'us', 'prc': 0.33}, {'country': 'ar', 'prc': 0.25}, {'country': 'pt', 'prc': 0.25}, {'country': 'id', 'prc': 0.16}]"
YouTube,UCbOZO3lUCiHauuFhbzNnayQ,OsBaroesdaPisadinha,Os Barões da Pisadinha Oficial,https://yt3.googleusercontent.com/q038OGJV6VEkNZ_huAF_fCgYbHTJv8lxkbeDvOCyy9mR8-0ObhQTUxTfp4Ro5e5z3th19Osc=s900-c-k-c0x00ffffff-no-rj,False,6074992,200.0,,br,95.66,['Daily vlogs'],2539.0,196,4,,,,,,"[{'country': 'br', 'prc': 95.66}, {'country': 'mx', 'prc': 1.12}, {'country': 'us', 'prc': 0.98}, {'country': 'pt', 'prc': 0.56}, {'country': 'ar', 'prc': 0.42}]"
